Name,Likes,label,Comments,,,
,,bully,Not really. Atlantis was okay. Old Star Gate on now. Was about to watch Numbers. Might do Sudoku instead unless u ready u fuck :),,,
,,bully,I meant ready 2 fuck:) lol Hope u have something wild and freaky in mind. I'm bored :),,,
,,bully,My pussy remembers what u do! Lol :),,,
,,bully,NO NO NO NO NO I HATE YOU.,,,
,,bully,yep...that whole damn mixtape gets me hype lol,,,
,,bully,Damn Girl! Aww  that'll be cake at the rate YOU are chalking them up. Nice seasonal pic and awesome tweets btw.,,,
,,bully,you're assuming they can presently afford them?  leverage is a bitch.,,,
,,bully,please get the fuck out of my house,,,
,,bully,damn missing coffeeclub again. And this time really could have used a coffee ;-),,,
,,bully,*looks at who is following me on twitter then remembers i dont care* OMG such a fag.,,,
,,bully,if i get scared ill be sure to throw u in the way so u shiver in terror and piss ur pants like u already did,,,
,,bully,bahahaha i love you. and ugh i wish i was on my way to va with @heyheatherr fuck the weatherr.,,,
,,bully,they look SO dumb. and omg i hate cassidee. ugh. just ask @applicantjan LOL ;),,,
,,bully,You're a pig  you have a curly tail  for crying out loud!!! And you dare laugh at mine???,,,
,,bully,Welkom ! Dat Apple freak deed me besluiten je maar te volgen :),,,
,,bully,too right XD Gordon Brown can officially kiss my ass! Freak!,,,
,,bully,:( PS3's are fantastic devices. Kicks XBOX's ass :D,,,
,,bully,that SUCKS.,,,
,,bully,holy jebus yes. that'll do just fine. fuck I love twitter. free chicken!,,,
,,bully,DAMN tootin'? Seriously? I've heard DARN tootin' and even DERN tootin'  but not DAMN tootin'! you kicked it up a notch.,,,
,,bully,that sucks;{,,,
,,bully,i still feel bad. I woke up at 2 am and was like fuck! Then i saw that carly called,,,
,,bully,makes sense and glad that it's shifting (even if geologic).  hate that kind of snobbery.,,,
,,bully,Charisma Carpenter is a CUNT.  I also told her.,,,
,,bully,Damn straight I am!  I want to be 50ft!  I also want to play Barbarella.  I'd be much better than Rose McGowan.,,,
,,bully,Oh no. I hate that!,,,
,,bully,"you said ""sucks"" and I said why does it suck? LOL",,,
,,bully,I'm bully/2 with that  as a Realtor  my other 7/8ths would like 2 C stimulus 4 the housing market.  Damn'd if you do  Damn'd...,,,
,,bully,Time's running out for them.  The Cboys will pull it off.  Looks damn cold.,,,
,,bully,Pretenders come to mind! Damn.,,,
,,bully,I thought the same thing  he should have just hauled ass.,,,
,,bully,lmao  a grown ass man having brunch is even gaaaaayer!,,,
,,bully,I just read ass pet a cat.  Adam...that's just wrong.  :P,,,
,,bully,....i make an ass out of my self * sad blushy face*,,,
,,bully,aww that sucks man. you've learned a lesson for your kids... leave'em in the cold or spare key under the poinsetta pot,,,
,,bully,try fuck.,,,
,,bully,"nigga I'm DYING over here reading this sweeney interview. ""anybody that aint me is a bitch"". CLASSIC",,,
,,bully,Well damn  that means you working wit something!  Lol..,,,
,,bully,LOL- I know how much u hate traffic- just know it was bully0 times worse last night :),,,
,,bully,fashion parade. (damn sneaky mousepad enter key thing.),,,
,,bully,Damn it  how do you ALWAYS post the cool links first? :-) (Catching up on today's tweets.),,,
,,bully,I HATE that. I have a rhomboid  almost triangular 'washcloth' from learning bark sedge stitch. I use it to scrub the bathroom.,,,
,,bully,I haven't started mine yet and don't know that it's happening. I'm a card freak  though  so probably I will send something.,,,
,,bully,bad mood. i think its bedtime. i hate alcohol it ruins everything. :( hey what u doin 2night? x,,,
,,bully,But surely  i need to improve on the digestive front. Ain't any fat panda :P,,,
,,bully,damn I can't believe all that happen to her hair. I always thought it was simple 2 straighten natural hair,,,
,,bully,ham stands 4 hot ass mess,,,
,,bully,yeah tneezy gonna hate it... @tneezy sorry boo u bully day late!,,,
,,bully,- Do you HATE Cleo!?  Let her win for once  you're breaking my heart!  ;),,,
,,bully,- More DnD podcasts!?  Fuck YEAH!,,,
,,bully,you dont need a big fat spirit animal to be embarassed...,,,
,,bully,http://twitpic.com/py9p - HER ass is on top,,,
,,bully,http://twitpic.com/pyb6 - is a very naughty panda  always has her ass up in the air.,,,
,,bully,I iz calm now - cept I can't figure out how to properly edit my wordpress templates. NERD ALERT NERD ALERT.,,,
,,bully,DM. damn.,,,
,,bully,ignorance is my guess - but this could very well turn into a nerd rant - and that would get @amberto all worked up,,,
,,bully,Predictability Sucks!   WHUUP! (not being predictable)  Kev,,,
,,bully,I HATE IT when that happens! Usually when I'm in a hurry :-/,,,
,,bully,Damn I also like Ferrero Rocher dark chocolate version.  They induce the zits on my chin :'(,,,
,,bully,"Thanks! I'm not familiar w/ the ""nerd heard"" language. You should add #NH  so I can say #WUW #NH @craigsanaotmy!",,,
,,bully,btw sir you are a ASS ty nuf said,,,
,,bully,been here more then a hour just to get my vegas shit back damn slow service shiat,,,
,,bully,45 windows and only bully2 open and about 30 people on break I mean I want 23 a hour to do not a damn thing,,,
,,bully,bully) i can't stop laughing at how's the meows sound like cat o-face screams. 2) ugh  so bummed i missed out. another gay? (:,,,
,,bully,"the boy i'm talking to is a ravens fan. every time he ends a text with ""fucking bitches "" i can assume that they're losing.",,,
,,bully,Haha no  I mean that I love the money & my coworkers  but hate how much time the jobs take up. It is fun to hate them though.,,,
,,bully,and i look emo too cause i'm wearing like all black and shit and my chains are hanging out XD i need guyliner,,,
,,bully,i had eyeliner on once but it kept smearing cause i'd fuck with it too much,,,
,,bully,Damn dog  didnt call them like I said to? Well I is working till around 9ish,,,
,,bully,How the hell do we get in these money situations? Sometimes I just feel like saying fuck it and have them come for my car.,,,
,,bully,Like Zebra man said in rock n roll parking lot. LIFE SUCKS SHIT!,,,
,,bully,Way to go loser  how does it feel to be an inanimate objects bitch? Must feel terrible to NEED something to be normal. Shame on you!,,,
,,bully,Maybe  I would have to stare at your face for awhile while I do it  that would be gay..and weird...and creepy...sort of,,,
,,bully,I want to see a picture of you right before you decided to shave your head. That would kick ass  especially if you are crying.,,,
,,bully,well clean the damn floor!,,,
,,bully,I have news 4 you this whole month is going 2 suck ass  I hope u like banquets n ramen cause thats whats on the menu this month :(,,,
,,bully,gahhhhhh....I hate them. HATE THEM. They come in on the pipes and through the heating vents to keep warm. BOOOOO.,,,
,,bully,I've never seen Wall-e. Yes  it's a hole  I know  but that doesn't mean you're not a huge nerd.,,,
,,bully,That sucks. But what kind of parent buys a toy because it's HOT? What about the kids' personality and taste?,,,
,,bully,Hey  don't hate on NC.  They got bought out by PNC and alot of people are losing their jobs.  Cleveland has a sad face...,,,
,,bully,http://tinyurl.com/6dunlq  hate me for it later  but it's not bad,,,
,,bully,HAHA  that did brighten my day considerably.  How about on the one day of Christmas my broke ass got my gf gift cert to Chili's,,,
,,bully,damn  I'm moving south.  Cleveland has it for bully.69/gal,,,
,,bully,- Damn... now  I'm bummed I missed... I'll be at the next one fo sheez...,,,
,,bully,hmm didnt even know they existed...no wonder i feel like a complete retard when i cut stuff with a scissor,,,
,,bully,Laser treatment for pimples? Meh. Metrosexual a.k.a gay pride! Hahaha!,,,
,,bully,damn oh if only he could fly he could take me to his gaff(house) then,,,
,,bully,Wow u in love wit her? U gay 4 her?,,,
,,bully,no im definately a bigger nerd than you.,,,
,,bully,you are sucha nerd! Love it!!! V(^_^) haha,,,
,,bully,if I ever fall alseep with them on  I wake up with the off. Hate them.,,,
,,bully,? Text me bitch!!! :),,,
,,bully,People are so fucking pathetic.  CHILDREN! Ughh~,,,
,,bully,that's ri god damn dick ulouse! Tasty though. Haha,,,
,,bully,that sucks :(,,,
,,bully,psh bitch I'm at work running 2 trains with a 70 minute wait stupid kids and dumber parents I don't wanna hear it,,,
,,bully,it's cos we're old now. sucks.,,,
,,bully,....you gone wind up fucking her (is that what u wanna do  shawty),,,
,,bully,yeah fuck it kill um all!,,,
,,bully,!!!!!!!!!!! FUCK YEAH YOU DID. &lt;3 &lt;3 &lt;3,,,
,,bully,"you know fuck it I'm doing ""Jew-Boy money""",,,
,,bully,"you know what  fuck it I'm doing ""Jew-Boy money""",,,
,,bully,Love You  Man  Not in Gay Way or Anything :),,,
,,bully,I love you the way @MattBacak loves me  not in a gay way or anything :),,,
,,bully,I'm all about peace n positivity  but sometimes you gotta give a little kid an ass whoopin' !,,,
,,bully,yo why u always tweetin' about boy problems ?? Fuck nikkas  get money  stay focused son!!! I know you a Hustla & Hard worker!!,,,
,,bully,trust me dog I dont even FOCUS on females I'm so focused I got NO time for these broads the opposite sex will fuck a persons head up,,,
,,bully,"that's what I was JUST tellin' myself !! Hahaha I said ""Fuck it Kel  just DO IT and get it DONE !!"" But I complain the whole way",,,
,,bully,These fuckin FOOLISH ass atheletes !!! 35 mill down the drain    not to mention a great Giants season..WHY ?!?!?!?!,,,
,,bully,because like everything you do  its ASS Backwards !!!!,,,
,,bully,I have no idea why I live here. It sucks in the winter.,,,
,,bully,I hate you sometimes. lol,,,
,,bully,I don't hate you all the time. Just sometimes. Not enough to unfollow and block you. lol,,,
,,bully,so do I! But its the task of getting off my ass and going to get it. Gahh,,,
,,bully,YES!! she'll call me and be like get your ass out of bed and then she'll name a list of bs for me to do,,,
,,bully,OMG that sucks! D:,,,
,,bully,Devil's AssMartini on Scottsdale and Gay  I mean Shea,,,
,,bully,i hate this this sucks butthole im so mad im pissed i told that person not to tell,,,
,,bully,I guess everything's alright but I hate this still.,,,
,,bully,yikes. That sucks. Sorry to hear that.,,,
,,bully,Haha  damn him indeed,,,
,,bully,Long enough to know you're an ass! You could see that jellyfish shit coming though..,,,
,,bully,I get your tweets on my phone and my ass was just vibrating like crazy lmao,,,
,,bully,ah sucks  maybe Redcliffe then  I guess it depends on what time I get up tomorrow haha,,,
,,bully,that sucks :-(,,,
,,bully,that really sucks :-( I could have recommended you an amazing chiropractor!,,,
,,bully,less drugz mo sleep bitch!,,,
,,bully,@Kimber_Regator You guys are in the same fucking house and using twitter to talk.,,,
,,bully,I fucking hate Rachel Ray.,,,
,,bully,I haven't been online all day  whore.  Trust me... one post from me is going to be more than you want at your house.,,,
,,bully,i hate hate hate being snowed in! (how's that for a sum up?),,,
,,bully,damn! you packin heat!,,,
,,bully,thanks sugar  i get a little sensitive here and there. damn holidaze!,,,
,,bully,i quit heroes. nathan is a fucking douche.,,,
,,bully,careful  soy joy will give you bitch tits!,,,
,,bully,jacob sucks  i hate the werewolves  im with the vampires GRR,,,
,,bully,I blame Alexx for making me put 'I love to say fuck' on my ipod,,,
,,bully,I am slighty mad at perry.  he can lick me ass!!!! loll,,,
,,bully,can you help clue me in on how to connect all facebook etc? thanks for coming last nite hope you didnt hate it lol,,,
,,bully,That's a damn shame  because they don't do veggie burgers. :),,,
,,bully,THAT WAS THE MOST  MOST BEAUTIFUL CHRISTMAS CARD I HAVE EVER RECEIVED.  I MEAN  DAMN.  80,,,
,,bully,omg who sent you a fuck you letter??,,,
,,bully,Does he have favorite characters? I'd hate to get him the guy he hates :),,,
,,bully,That sucks... Can you use it on your iphone?,,,
,,bully,I know - I really wanted to go to the show - but I gotta be responsible. I was in class w/all the idiots. I hate them all!,,,
,,bully,Know how you don't smell perfume you use a lot after a while? Same phenomenon w/stink. How else can you explain pig farmers?,,,
,,bully,can I have some?  pizza in NC sucks :),,,
,,bully,yea school sucks sometimes. thanks bro figured id mess around on here to waste some more time from studyin ha,,,
,,bully,Ummm...was that our little brother's ass? And you dare judge me?,,,
,,bully,The dam @chilis? Is this like the pig under your tree? Have you cracked open the chard already?,,,
,,bully,YES ROCK BAND! Only it hasn't come yet  fucking postman. Totnes was brietastic.,,,
,,bully,FUCK YEAH!,,,
,,bully,yr gay voice =],,,
,,bully,Oh it's pretty much public knowledge that I hate shaving my legs. Or at least it is now.,,,
,,bully,Stop getting so damn skinny and maybe your pants will fit! =P,,,
,,bully,wow that is damn ridiculous.  I think i will be crossing off dubai for places to visit.,,,
,,bully,Lulz. OK. Internet Explorer sucks.,,,
,,bully,@bagntrash everyone kind of just disappeared after the food  I'm not leaving it there for some jelly-bean givin jack ass to take!,,,
,,bully,I'm just gonna start the emo kids who pretend-to-cut themselves clique. I can be found in the library playing WoW if you need me.,,,
